join_date,department_name,emp_name,total_salary,salary,bonus
2020-06-28,Sales,Employee_1819,57653,46744,10909.0
2020-06-23,Sales,Employee_3650,113139,90878,22261.0
2020-06-21,Sales,Employee_8809,107751,92645,15106.0
2020-06-15,Sales,Employee_4687,83763,54630,29133.0
2020-06-15,Sales,Employee_3823,73473,53154,20319.0
2020-06-14,Sales,Employee_9522,57425,37322,20103.0
2020-06-09,Sales,Employee_1540,54400,39756,14644.0
2020-06-05,Sales,Employee_6736,67667,59738,7929.0
2020-06-04,Sales,Employee_1655,112639,84841,27798.0
2020-06-02,Sales,Employee_2674,115573,92239,23334.0
2020-06-02,Sales,Employee_8180,76016,60741,15275.0
2020-06-01,Sales,Employee_5832,116887,88958,27929.0
2020-06-01,Sales,Employee_1129,60717,33543,27174.0
2020-05-30,Sales,Employee_4709,98129,73746,24383.0
2020-05-27,Sales,Employee_2646,98065,75435,22630.0
2020-05-23,Sales,Employee_338,80456,52449,28007.0
2020-05-18,Sales,Employee_2433,96509,66748,29761.0
2020-05-14,Sales,Employee_1521,85682,64880,20802.0
2020-05-13,Sales,Employee_5524,101449,86973,14476.0
2020-05-12,Sales,Employee_1433,70124,60030,10094.0
2020-05-11,Sales,Employee_9493,91905,72732,19173.0
2020-05-11,Sales,Employee_4259,53259,45227,8032.0
2020-05-06,Sales,Employee_2237,78762,71224,7538.0
2020-05-01,Sales,Employee_2041,103637,74859,28778.0
2020-04-27,Sales,Employee_3105,40300,30393,9907.0
2020-04-23,Sales,Employee_7851,78156,60743,17413.0
2020-04-23,Sales,Employee_6240,64207,42470,21737.0
2020-04-21,Sales,Employee_1959,83295,66281,17014.0
2020-04-18,Sales,Employee_8477,58979,33468,25511.0
2020-04-16,Sales,Employee_2183,48687,30947,17740.0
2020-04-13,Sales,Employee_253,60610,49693,10917.0
2020-04-11,Sales,Employee_7075,61223,38577,22646.0
2020-04-09,Sales,Employee_1254,71112,59607,11505.0
2020-04-05,Sales,Employee_6183,71955,43783,28172.0
2020-04-04,Sales,Employee_7256,111059,94353,16706.0
2020-04-03,Sales,Employee_1586,91718,79874,11844.0
2020-04-03,Sales,Employee_4783,98182,72568,25614.0
2020-04-03,Sales,Employee_2034,74228,64505,9723.0
2020-04-02,Sales,Employee_5518,86645,74273,12372.0
2020-04-02,Sales,Employee_5789,72394,47864,24530.0
2020-03-29,Sales,Employee_828,98439,70857,27582.0
2020-03-29,Sales,Employee_1692,63126,55992,7134.0
2020-03-23,Sales,Employee_8759,107176,80150,27026.0
2020-03-12,Sales,Employee_8387,91951,81265,10686.0
2020-03-09,Sales,Employee_7503,46925,34814,12111.0
2020-03-03,Sales,Employee_2863,47631,42018,5613.0
2020-03-02,Sales,Employee_7276,98600,86360,12240.0
2020-03-02,Sales,Employee_7750,85217,77278,7939.0
2020-02-25,Sales,Employee_5743,75248,55005,20243.0
2020-02-23,Sales,Employee_1363,104524,76097,28427.0
2020-02-20,Sales,Employee_1849,115970,97857,18113.0
2020-02-19,Sales,Employee_4049,106591,94388,12203.0
2020-02-18,Sales,Employee_8560,87347,65377,21970.0
2020-02-17,Sales,Employee_7367,81214,64261,16953.0
2020-02-14,Sales,Employee_477,88439,72427,16012.0
2020-02-11,Sales,Employee_5200,51496,33086,18410.0
2020-02-08,Sales,Employee_7466,81264,58460,22804.0
2020-02-07,Sales,Employee_8179,99175,69827,29348.0
2020-02-04,Sales,Employee_9748,48173,37202,10971.0
2020-02-01,Sales,Employee_3055,111881,91922,19959.0
2020-01-29,Sales,Employee_2429,50837,30925,19912.0
2020-01-28,Sales,Employee_7332,61009,39495,21514.0
2020-01-26,Sales,Employee_2309,101772,83424,18348.0
2020-01-23,Sales,Employee_3433,50986,42344,8642.0
2020-01-18,Sales,Employee_4745,97878,77673,20205.0
2020-01-16,Sales,Employee_1922,52685,36306,16379.0
2020-01-14,Sales,Employee_2066,101915,75643,26272.0
2020-01-11,Sales,Employee_8225,79178,53492,25686.0
2020-01-10,Sales,Employee_6679,62056,54740,7316.0
2020-01-07,Sales,Employee_2270,70216,56709,13507.0
2019-12-31,Sales,Employee_9692,68081,39514,28567.0
2019-12-27,Sales,Employee_9960,95618,70905,24713.0
2019-12-27,Sales,Employee_9475,60538,46683,13855.0
2019-12-17,Sales,Employee_8280,114457,93572,20885.0
2019-12-17,Sales,Employee_5687,83897,70888,13009.0
2019-12-11,Sales,Employee_5157,97172,75812,21360.0
2019-12-11,Sales,Employee_6625,63178,37500,25678.0
2019-12-04,Sales,Employee_8034,126290,99363,26927.0
2019-12-04,Sales,Employee_9999,89259,77052,12207.0
2019-12-03,Sales,Employee_969,90600,62333,28267.0
2019-11-25,Sales,Employee_7790,99325,83516,15809.0
2019-11-25,Sales,Employee_2751,97394,76815,20579.0
2019-11-20,Sales,Employee_5416,66742,56592,10150.0
2019-11-18,Sales,Employee_1804,73558,66907,6651.0
2019-11-15,Sales,Employee_7694,75284,67982,7302.0
2019-11-12,Sales,Employee_8216,89477,71703,17774.0
2019-11-11,Sales,Employee_2291,57644,43635,14009.0
2019-11-09,Sales,Employee_2735,105774,81473,24301.0
2019-10-29,Sales,Employee_4908,101175,95094,6081.0
2019-10-27,Sales,Employee_1368,89935,68333,21602.0
2019-10-26,Sales,Employee_1931,101803,78544,23259.0
2019-10-23,Sales,Employee_2324,71537,44530,27007.0
2019-10-22,Sales,Employee_4676,52321,37197,15124.0
2019-10-20,Sales,Employee_7690,70339,58037,12302.0
2019-10-20,Sales,Employee_9518,62486,39212,23274.0
2019-10-05,Sales,Employee_5169,92815,85833,6982.0
2019-10-04,Sales,Employee_9987,93531,82483,11048.0
2019-10-02,Sales,Employee_9386,66840,44864,21976.0
2019-10-01,Sales,Employee_4901,104329,75785,28544.0
2019-09-26,Sales,Employee_1936,52185,46679,5506.0
2019-09-22,Sales,Employee_6193,92151,76295,15856.0
2019-09-21,Sales,Employee_7768,94134,74533,19601.0
2019-09-19,Sales,Employee_8040,64850,46793,18057.0
2019-09-11,Sales,Employee_8691,68431,39533,28898.0
2019-08-26,Sales,Employee_52,117340,95667,21673.0
2019-08-22,Sales,Employee_1127,74227,57299,16928.0
2019-08-22,Sales,Employee_7093,50000,39669,10331.0
2019-08-20,Sales,Employee_6480,49299,30076,19223.0
2019-08-18,Sales,Employee_5404,110656,81372,29284.0
2019-08-18,Sales,Employee_4789,100439,79465,20974.0
2019-08-13,Sales,Employee_2503,67057,58003,9054.0
2019-08-09,Sales,Employee_9215,69491,52416,17075.0
2019-08-09,Sales,Employee_4873,59889,44570,15319.0
2019-08-07,Sales,Employee_3499,117776,87899,29877.0
2019-08-07,Sales,Employee_7115,112072,82693,29379.0
2019-08-03,Sales,Employee_6090,102759,88414,14345.0
2019-08-02,Sales,Employee_78,95200,68071,27129.0
2019-08-01,Sales,Employee_9200,87201,68210,18991.0
2019-08-01,Sales,Employee_2555,51554,37591,13963.0
2019-07-31,Sales,Employee_8812,67898,39849,28049.0
2019-07-30,Sales,Employee_2072,87817,72589,15228.0
2019-07-30,Sales,Employee_3698,60372,43691,16681.0
2019-07-29,Sales,Employee_7271,72531,47127,25404.0
2019-07-28,Sales,Employee_1731,121163,91351,29812.0
2019-07-28,Sales,Employee_8417,53249,43891,9358.0
2019-07-22,Sales,Employee_607,64127,34353,29774.0
2019-07-21,Sales,Employee_3407,100992,81425,19567.0
2019-07-18,Sales,Employee_4311,48826,34099,14727.0
2019-07-10,Sales,Employee_5253,114490,93886,20604.0
2019-07-10,Sales,Employee_6097,74470,65740,8730.0
2019-07-09,Sales,Employee_5146,83311,60709,22602.0
2019-07-05,Sales,Employee_2357,100008,91284,8724.0
2019-07-03,Sales,Employee_1650,101476,88786,12690.0
2019-07-02,Sales,Employee_6383,91295,82784,8511.0
2019-06-30,Sales,Employee_3379,84307,55215,29092.0
2019-06-30,Sales,Employee_8447,54004,48229,5775.0
2019-06-23,Sales,Employee_1965,58684,40101,18583.0
2019-06-14,Sales,Employee_8494,86066,59288,26778.0
2019-06-10,Sales,Employee_7688,62301,53570,8731.0
2019-06-08,Sales,Employee_9171,118985,94120,24865.0
2019-05-27,Sales,Employee_7406,95762,88215,7547.0
2019-05-25,Sales,Employee_2445,87303,75366,11937.0
2019-05-24,Sales,Employee_6486,103749,91531,12218.0
2019-05-22,Sales,Employee_8992,57627,33794,23833.0
2019-05-20,Sales,Employee_727,79022,67242,11780.0
2019-05-08,Sales,Employee_1029,54426,48637,5789.0
2019-05-05,Sales,Employee_5159,93628,88570,5058.0
2019-04-28,Sales,Employee_1292,109987,92714,17273.0
2019-04-26,Sales,Employee_8483,116591,96083,20508.0
2019-04-25,Sales,Employee_4213,81740,69211,12529.0
2019-04-21,Sales,Employee_4749,85534,57429,28105.0
2019-04-18,Sales,Employee_7535,81912,64890,17022.0
2019-04-18,Sales,Employee_1355,55982,33574,22408.0
2019-04-13,Sales,Employee_4391,67386,49851,17535.0
2019-04-12,Sales,Employee_4835,80933,60692,20241.0
2019-04-11,Sales,Employee_7307,85167,76873,8294.0
2019-04-11,Sales,Employee_8737,80890,67079,13811.0
2019-04-11,Sales,Employee_4555,73497,65070,8427.0
2019-04-08,Sales,Employee_7767,66519,49517,17002.0
2019-04-04,Sales,Employee_1608,90686,66114,24572.0
2019-04-03,Sales,Employee_3144,98604,83642,14962.0
2019-03-31,Sales,Employee_9760,60304,36716,23588.0
2019-03-30,Sales,Employee_2340,42391,34290,8101.0
2019-03-22,Sales,Employee_5599,91376,82682,8694.0
2019-03-17,Sales,Employee_1503,91328,72290,19038.0
2019-03-17,Sales,Employee_439,76261,53439,22822.0
2019-03-13,Sales,Employee_1841,84553,69038,15515.0
2019-03-05,Sales,Employee_4008,81520,75652,5868.0
2019-03-02,Sales,Employee_4100,118932,99050,19882.0
2019-02-28,Sales,Employee_8939,128941,98971,29970.0
2019-02-25,Sales,Employee_3601,74786,54689,20097.0
2019-02-24,Sales,Employee_1148,70431,62352,8079.0
2019-02-21,Sales,Employee_4540,63610,41351,22259.0
2019-02-03,Sales,Employee_1066,98673,79047,19626.0
2019-01-31,Sales,Employee_2865,64762,37750,27012.0
2019-01-27,Sales,Employee_2383,111162,93190,17972.0
2019-01-19,Sales,Employee_9909,98615,78296,20319.0
2019-01-18,Sales,Employee_1004,100841,72817,28024.0
2019-01-17,Sales,Employee_4859,74903,46473,28430.0
2019-01-17,Sales,Employee_822,56228,40372,15856.0
2019-01-15,Sales,Employee_5115,84169,64623,19546.0
2019-01-09,Sales,Employee_6457,86379,63756,22623.0
2019-01-04,Sales,Employee_1223,78946,70428,8518.0
2019-01-02,Sales,Employee_1761,110485,81902,28583.0
2018-12-29,Sales,Employee_7031,95982,70289,25693.0
2018-12-26,Sales,Employee_5899,57223,47658,9565.0
2018-12-18,Sales,Employee_7105,59973,33857,26116.0
2018-12-17,Sales,Employee_3624,85550,61351,24199.0
2018-12-15,Sales,Employee_9672,88919,62402,26517.0
2018-12-14,Sales,Employee_526,54481,41226,13255.0
2018-12-14,Sales,Employee_1427,49028,34897,14131.0
2018-12-12,Sales,Employee_9512,85235,60589,24646.0
2018-12-09,Sales,Employee_2187,68694,51414,17280.0
2018-12-09,Sales,Employee_5738,68113,40058,28055.0
2018-12-08,Sales,Employee_290,111359,95623,15736.0
2018-12-07,Sales,Employee_4736,83042,59655,23387.0
2018-12-07,Sales,Employee_6455,55622,47540,8082.0
2018-12-02,Sales,Employee_9820,72369,65059,7310.0
2018-11-25,Sales,Employee_4182,112470,87235,25235.0
2018-11-03,Sales,Employee_6587,91302,63043,28259.0
2018-11-02,Sales,Employee_3759,101004,73924,27080.0
2018-11-01,Sales,Employee_4235,104774,90666,14108.0
2018-10-31,Sales,Employee_344,77932,66345,11587.0
2018-10-05,Sales,Employee_4403,65586,48651,16935.0
2018-10-01,Sales,Employee_435,81797,65271,16526.0
2018-10-01,Sales,Employee_4827,50912,43193,7719.0
2018-09-27,Sales,Employee_4865,120221,90403,29818.0
2018-09-27,Sales,Employee_8869,98948,87219,11729.0
2018-09-22,Sales,Employee_2430,91211,81595,9616.0
2018-09-21,Sales,Employee_5081,107466,83953,23513.0
2018-09-20,Sales,Employee_9711,63105,36609,26496.0
2018-09-19,Sales,Employee_9138,60890,46471,14419.0
2018-09-18,Sales,Employee_4455,59275,44342,14933.0
2018-09-06,Sales,Employee_3733,80235,72987,7248.0
2018-09-03,Sales,Employee_2195,90399,66973,23426.0
2018-09-03,Sales,Employee_508,52297,38046,14251.0
2018-08-31,Sales,Employee_8010,84060,76404,7656.0
2018-08-29,Sales,Employee_5426,87468,62174,25294.0
2018-08-27,Sales,Employee_9524,94787,76580,18207.0
2018-08-26,Sales,Employee_6043,68844,41055,27789.0
2018-08-24,Sales,Employee_9129,66039,57328,8711.0
2018-08-12,Sales,Employee_3818,95431,81899,13532.0
2018-08-12,Sales,Employee_2740,61685,37712,23973.0
2018-08-04,Sales,Employee_1553,101450,74488,26962.0
2018-08-03,Sales,Employee_6727,101263,79678,21585.0
2018-08-01,Sales,Employee_2108,115827,88639,27188.0
2018-07-20,Sales,Employee_4999,128036,98718,29318.0
2018-07-18,Sales,Employee_6484,82265,53471,28794.0
2018-07-15,Sales,Employee_399,97889,75833,22056.0
2018-07-15,Sales,Employee_1994,55330,44656,10674.0
2018-07-14,Sales,Employee_3684,71330,49943,21387.0
2018-07-13,Sales,Employee_6603,112575,88084,24491.0
2018-07-11,Sales,Employee_6878,87731,80193,7538.0
2018-07-10,Sales,Employee_8517,54015,43157,10858.0
2018-07-10,Sales,Employee_143,63149,39963,23186.0
2018-07-09,Sales,Employee_4433,62744,43860,18884.0
2018-07-09,Sales,Employee_233,51962,31316,20646.0
2018-07-07,Sales,Employee_8985,101338,75258,26080.0
2018-07-06,Sales,Employee_4471,44323,32838,11485.0
2018-07-05,Sales,Employee_1702,59113,42943,16170.0
2018-07-02,Sales,Employee_4619,107789,92778,15011.0
2018-06-25,Sales,Employee_4838,46863,40719,6144.0
2018-06-23,Sales,Employee_6201,52003,37585,14418.0
2018-06-16,Sales,Employee_2745,42337,36624,5713.0
2018-06-07,Sales,Employee_3887,78812,53434,25378.0
2018-06-05,Sales,Employee_3341,82039,73388,8651.0
2018-06-04,Sales,Employee_501,94568,75113,19455.0
2018-05-29,Sales,Employee_8841,84000,65169,18831.0
2018-05-27,Sales,Employee_7732,120688,94143,26545.0
2018-05-25,Sales,Employee_4893,65718,48648,17070.0
2018-05-17,Sales,Employee_3272,95561,90334,5227.0
2018-05-15,Sales,Employee_5934,79272,51021,28251.0
2018-05-07,Sales,Employee_9589,114518,86899,27619.0
2018-05-04,Sales,Employee_174,74998,65297,9701.0
2018-05-03,Sales,Employee_3109,107389,91483,15906.0
2018-05-02,Sales,Employee_3884,111657,93058,18599.0
2018-04-30,Sales,Employee_5963,118841,92661,26180.0
2018-04-29,Sales,Employee_3828,65123,44546,20577.0
2018-04-28,Sales,Employee_7875,59939,37228,22711.0
2018-04-27,Sales,Employee_3656,79114,71514,7600.0
2018-04-18,Sales,Employee_8823,85978,69994,15984.0
2018-04-18,Sales,Employee_2818,79832,53664,26168.0
2018-04-16,Sales,Employee_602,85044,58380,26664.0
2018-04-13,Sales,Employee_3485,68532,54719,13813.0
2018-04-12,Sales,Employee_4775,106302,98595,7707.0
2018-04-09,Sales,Employee_8249,90979,61560,29419.0
2018-04-02,Sales,Employee_4265,117543,90432,27111.0
2018-03-30,Sales,Employee_8362,77147,56951,20196.0
2018-03-26,Sales,Employee_4325,93643,74407,19236.0
2018-03-26,Sales,Employee_9302,73950,53810,20140.0
2018-03-24,Sales,Employee_6024,93087,75487,17600.0
2018-03-24,Sales,Employee_2545,76199,50325,25874.0
2018-03-23,Sales,Employee_2104,109693,88415,21278.0
2018-03-22,Sales,Employee_7011,62448,52211,10237.0
2018-03-21,Sales,Employee_7736,75980,52597,23383.0
2018-03-18,Sales,Employee_4979,101818,78601,23217.0
2018-03-15,Sales,Employee_2857,103518,84112,19406.0
2018-03-11,Sales,Employee_4665,102224,95638,6586.0
2018-03-10,Sales,Employee_9242,108909,81137,27772.0
2018-03-07,Sales,Employee_6309,73428,50523,22905.0
2018-03-06,Sales,Employee_9048,63719,57572,6147.0
2018-03-01,Sales,Employee_3678,99343,80522,18821.0
2018-02-25,Sales,Employee_1202,118700,99625,19075.0
2018-02-24,Sales,Employee_7852,92443,72559,19884.0
2018-02-19,Sales,Employee_5335,116283,92694,23589.0
2018-02-16,Sales,Employee_7343,105111,95997,9114.0
2018-02-15,Sales,Employee_2759,87818,74067,13751.0
2018-02-13,Sales,Employee_3563,52039,31046,20993.0
2018-02-09,Sales,Employee_9279,113724,92759,20965.0
2018-02-09,Sales,Employee_9537,51801,31705,20096.0
2018-02-08,Sales,Employee_8129,109058,91429,17629.0
2018-02-07,Sales,Employee_2537,121551,97071,24480.0
2018-02-06,Sales,Employee_1250,50227,37543,12684.0
2018-01-31,Sales,Employee_6580,89459,61408,28051.0
2018-01-30,Sales,Employee_2120,98831,84641,14190.0
2018-01-30,Sales,Employee_4289,78036,54136,23900.0
2018-01-25,Sales,Employee_8752,88143,67269,20874.0
2018-01-21,Sales,Employee_2059,78918,65171,13747.0
2018-01-17,Sales,Employee_335,59969,52769,7200.0
2018-01-15,Sales,Employee_5438,63071,53082,9989.0
2018-01-11,Sales,Employee_8196,42106,36116,5990.0
2018-01-09,Sales,Employee_1925,78641,57678,20963.0
2018-01-05,Sales,Employee_9309,45613,31947,13666.0
2018-01-04,Sales,Employee_5642,106732,93440,13292.0
2018-01-02,Sales,Employee_7287,110637,89301,21336.0
2017-12-30,Sales,Employee_3086,52651,46972,5679.0
2017-12-29,Sales,Employee_2464,62371,38800,23571.0
2017-12-28,Sales,Employee_595,103030,80734,22296.0
2017-12-27,Sales,Employee_2137,63783,50753,13030.0
2017-12-26,Sales,Employee_9845,103391,80375,23016.0
2017-12-25,Sales,Employee_2519,71428,59715,11713.0
2017-12-25,Sales,Employee_6783,78762,56801,21961.0
2017-12-24,Sales,Employee_9338,62584,44155,18429.0
2017-12-21,Sales,Employee_7047,84991,57524,27467.0
2017-12-20,Sales,Employee_295,106480,79314,27166.0
2017-12-19,Sales,Employee_9089,65573,42992,22581.0
2017-12-18,Sales,Employee_4862,53477,39257,14220.0
2017-12-15,Sales,Employee_9971,81904,56250,25654.0
2017-12-09,Sales,Employee_5280,82840,61212,21628.0
2017-12-08,Sales,Employee_9618,116208,91166,25042.0
2017-12-07,Sales,Employee_8703,120023,90188,29835.0
2017-12-07,Sales,Employee_9964,57754,48113,9641.0
2017-12-07,Sales,Employee_4679,48311,41039,7272.0
2017-12-06,Sales,Employee_2853,104251,81302,22949.0
2017-12-01,Sales,Employee_9528,103821,95265,8556.0
2017-12-01,Sales,Employee_2158,83246,75799,7447.0
2017-11-24,Sales,Employee_157,51876,31979,19897.0
2017-11-23,Sales,Employee_6214,103303,87202,16101.0
2017-11-23,Sales,Employee_8891,87641,70286,17355.0
2017-11-21,Sales,Employee_9009,106526,88413,18113.0
2017-11-21,Sales,Employee_3374,57386,30185,27201.0
2017-11-18,Sales,Employee_560,61167,38103,23064.0
2017-11-14,Sales,Employee_6656,67649,43091,24558.0
2017-11-12,Sales,Employee_4393,59453,44842,14611.0
2017-11-04,Sales,Employee_928,76893,56515,20378.0
2017-10-26,Sales,Employee_9372,92002,69906,22096.0
2017-10-23,Sales,Employee_8929,59519,41170,18349.0
2017-10-21,Sales,Employee_3535,115289,87395,27894.0
2017-10-17,Sales,Employee_8931,101870,77284,24586.0
2017-10-08,Sales,Employee_4656,72971,54914,18057.0
2017-10-01,Sales,Employee_5578,66744,47916,18828.0
2017-09-29,Sales,Employee_7442,106482,78604,27878.0
2017-09-29,Sales,Employee_2262,80516,72129,8387.0
2017-09-27,Sales,Employee_4861,104721,92460,12261.0
2017-09-26,Sales,Employee_3000,48592,30360,18232.0
2017-09-23,Sales,Employee_2705,54427,48722,5705.0
2017-09-20,Sales,Employee_6711,104828,85943,18885.0
2017-09-19,Sales,Employee_905,72265,53212,19053.0
2017-09-18,Sales,Employee_7572,105995,89269,16726.0
2017-09-18,Sales,Employee_5625,91882,83570,8312.0
2017-09-14,Sales,Employee_5763,88688,59564,29124.0
2017-09-14,Sales,Employee_8236,73940,50045,23895.0
2017-09-13,Sales,Employee_5561,111024,92134,18890.0
2017-09-08,Sales,Employee_8822,118350,97958,20392.0
2017-08-26,Sales,Employee_8317,94592,71274,23318.0
2017-08-26,Sales,Employee_218,86114,67632,18482.0
2017-08-26,Sales,Employee_7159,86637,67375,19262.0
2017-08-24,Sales,Employee_4439,82105,62261,19844.0
2017-08-24,Sales,Employee_1614,69209,40304,28905.0
2017-08-17,Sales,Employee_7184,68281,51891,16390.0
2017-08-16,Sales,Employee_8673,129155,99833,29322.0
2017-08-16,Sales,Employee_5988,86455,64519,21936.0
2017-08-13,Sales,Employee_3919,69590,55463,14127.0
2017-08-11,Sales,Employee_9961,116288,99507,16781.0
2017-08-07,Sales,Employee_9083,95622,70770,24852.0
2017-08-07,Sales,Employee_265,81463,65706,15757.0
2017-08-06,Sales,Employee_1257,49614,33323,16291.0
2017-08-01,Sales,Employee_2654,53946,42822,11124.0
2017-07-27,Sales,Employee_7278,36792,30207,6585.0
2017-07-25,Sales,Employee_4458,111780,94261,17519.0
2017-07-22,Sales,Employee_3435,44776,32355,12421.0
2017-07-18,Sales,Employee_3764,118806,95125,23681.0
2017-07-16,Sales,Employee_8502,78527,64558,13969.0
2017-07-13,Sales,Employee_6344,76369,61279,15090.0
2017-07-04,Sales,Employee_1035,98288,86172,12116.0
2017-07-04,Sales,Employee_993,96676,69191,27485.0
2017-07-01,Sales,Employee_3147,69966,51037,18929.0
2017-06-21,Sales,Employee_7341,73337,44987,28350.0
2017-06-19,Sales,Employee_9065,74287,68493,5794.0
2017-06-17,Sales,Employee_512,58476,31354,27122.0
2017-06-13,Sales,Employee_2615,90780,62357,28423.0
2017-06-13,Sales,Employee_7744,76860,61852,15008.0
2017-06-07,Sales,Employee_5503,56854,40935,15919.0
2017-06-03,Sales,Employee_7274,106628,90690,15938.0
2017-06-02,Sales,Employee_6814,86323,72936,13387.0
2017-05-20,Sales,Employee_3543,107887,86188,21699.0
2017-05-19,Sales,Employee_5543,65844,43229,22615.0
2017-05-16,Sales,Employee_2156,74253,58223,16030.0
2017-05-13,Sales,Employee_2286,83605,58071,25534.0
2017-05-07,Sales,Employee_2691,97975,75975,22000.0
2017-05-05,Sales,Employee_6219,41973,31869,10104.0
2017-05-04,Sales,Employee_70,73400,60996,12404.0
2017-05-02,Sales,Employee_9989,77895,64754,13141.0
2017-04-30,Sales,Employee_6756,74129,48934,25195.0
2017-04-27,Sales,Employee_6803,49570,34655,14915.0
2017-04-24,Sales,Employee_7808,86996,59018,27978.0
2017-04-23,Sales,Employee_7940,79441,54698,24743.0
2017-04-21,Sales,Employee_6231,68751,54459,14292.0
2017-04-14,Sales,Employee_8687,68580,51483,17097.0
2017-04-11,Sales,Employee_3717,103946,75200,28746.0
